Verketten;Laenge;2_a_Leistung 2 (hyd) [kW];Normleistung;Preis;Typ;Breite;Hoehe;H_Lam;2_a_Leistung 1 (hyd) [kW];2_a_Temperatur 1 [C];2_a_Temperatur 2 [C];2_a_Temperatur 3 [C];Nenndruck bar Extra (%);Nenndruck PN (bar);Exponential;Gewicht leer (kg);3_a_Fabrikat;Modelle;3_c_Farbe 1;Farbe Extra;Ausfuehrung;3_c_Material 1;Zubehoer;Zubehoeranzahl;Zubehoereinzelpreis;Zubehoer_Total_Preis;Total_Preis;N(mm)/1m;A(m2);A(m2)/1m;V(dm3);V(dm3)/1m;M(kg);M(kg)/1m;S_k(%)/1m;q_ms_(kg/h)/1m;Waermeleistung_50K/1m;Charleston_Typ;Stueck;Einzelpreis;Watt_pro_element;Horizontal_Vertikal;Main Typ;Preis mit AB;Nennbauhoehe;Grundpreis
NHLLH28/14283;2400;2.047;2047;1549;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1549;243;7.56;3.15;8.496;3.54;48.96;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;2600;2.218;2218;1631;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1631;243;8.19;3.15;9.204;3.54;53.04;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;2800;2.388;2388;1713;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1713;243;8.82;3.15;9.912;3.54;57.12;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;3000;2.559;2559;1795;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1795;243;9.45;3.15;10.62;3.54;61.2;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;3200;2.73;2730;1877;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1877;243;10.08;3.15;11.328;3.54;65.28;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;3400;2.9;2900;1959;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1959;243;10.71;3.15;12.036;3.54;69.36;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;3600;3.071;3071;2041;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2041;243;11.34;3.15;12.744;3.54;73.44;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;3800;3.241;3241;2123;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2123;243;11.97;3.15;13.452;3.54;77.52;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;4000;3.412;3412;2205;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2205;243;12.6;3.15;14.16;3.54;81.6;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;4200;3.583;3583;2287;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2287;243;13.23;3.15;14.868;3.54;85.68;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;4400;3.753;3753;2369;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2369;243;13.86;3.15;15.576;3.54;89.76;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;4600;3.924;3924;2451;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2451;243;14.49;3.15;16.284;3.54;93.84;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/14283;4800;4.094;4094;2533;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2533;243;15.12;3.15;16.992;3.54;97.92;20.4;15;73;853;;;;;;NHLLH;;;
NHLLH28/21283;400;0.383;383;737;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;737;243;1.656;4.14;1.416;3.54;9.088;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;500;0.479;479;781;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;781;243;2.07;4.14;1.77;3.54;11.36;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;600;0.574;574;824;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;824;243;2.484;4.14;2.124;3.54;13.632;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;700;0.67;670;867;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;867;243;2.898;4.14;2.478;3.54;15.904;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;800;0.766;766;911;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;911;243;3.312;4.14;2.832;3.54;18.176;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;900;0.861;861;954;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;954;243;3.726;4.14;3.186;3.54;20.448;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;1000;0.957;957;997;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;997;243;4.14;4.14;3.54;3.54;22.72;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;1100;1.053;1053;1041;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1041;243;4.554;4.14;3.894;3.54;24.992;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;1200;1.148;1148;1084;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1084;243;4.968;4.14;4.248;3.54;27.264;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;1300;1.244;1244;1127;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1127;243;5.382;4.14;4.602;3.54;29.536;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;1400;1.34;1340;1171;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1171;243;5.796;4.14;4.956;3.54;31.808;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;1500;1.436;1436;1214;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1214;243;6.21;4.14;5.31;3.54;34.08;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;1600;1.531;1531;1257;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1257;243;6.624;4.14;5.664;3.54;36.352;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;1700;1.627;1627;1301;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1301;243;7.038;4.14;6.018;3.54;38.624;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;1800;1.723;1723;1344;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1344;243;7.452;4.14;6.372;3.54;40.896;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;1900;1.818;1818;1387;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1387;243;7.866;4.14;6.726;3.54;43.168;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;2000;1.914;1914;1431;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1431;243;8.28;4.14;7.08;3.54;45.44;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;2200;2.105;2105;1517;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1517;243;9.108;4.14;7.788;3.54;49.984;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;2400;2.297;2297;1604;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1604;243;9.936;4.14;8.496;3.54;54.528;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;2600;2.488;2488;1690;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1690;243;10.764;4.14;9.204;3.54;59.072;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;2800;2.68;2680;1777;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1777;243;11.592;4.14;9.912;3.54;63.616;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;3000;2.871;2871;1864;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1864;243;12.42;4.14;10.62;3.54;68.16;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;3200;3.062;3062;1950;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1950;243;13.248;4.14;11.328;3.54;72.704;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;3400;3.254;3254;2037;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2037;243;14.076;4.14;12.036;3.54;77.248;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;3600;3.445;3445;2124;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2124;243;14.904;4.14;12.744;3.54;81.792;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;3800;3.637;3637;2210;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2210;243;15.732;4.14;13.452;3.54;86.336;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;4000;3.828;3828;2297;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2297;243;16.56;4.14;14.16;3.54;90.88;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;4200;4.019;4019;2383;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2383;243;17.388;4.14;14.868;3.54;95.424;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;4400;4.211;4211;2470;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2470;243;18.216;4.14;15.576;3.54;99.968;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;4600;4.402;4402;2557;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2557;243;19.044;4.14;16.284;3.54;104.512;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/21283;4800;4.594;4594;2643;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2643;243;19.872;4.14;16.992;3.54;109.056;22.72;13;82;957;;;;;;NHLLH;;;
NHLLH28/28283;400;0.425;425;747;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;747;243;2.048;5.12;1.416;3.54;9.996;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;500;0.531;531;792;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;792;243;2.56;5.12;1.77;3.54;12.495;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;600;0.637;637;838;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;838;243;3.072;5.12;2.124;3.54;14.994;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;700;0.743;743;883;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;883;243;3.584;5.12;2.478;3.54;17.493;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;800;0.85;850;929;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;929;243;4.096;5.12;2.832;3.54;19.992;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;900;0.956;956;974;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;974;243;4.608;5.12;3.186;3.54;22.491;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;1000;1.062;1062;1020;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1020;243;5.12;5.12;3.54;3.54;24.99;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;1100;1.168;1168;1066;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1066;243;5.632;5.12;3.894;3.54;27.489;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;1200;1.274;1274;1111;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1111;243;6.144;5.12;4.248;3.54;29.988;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;1300;1.381;1381;1157;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1157;243;6.656;5.12;4.602;3.54;32.487;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;1400;1.487;1487;1202;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1202;243;7.168;5.12;4.956;3.54;34.986;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;1500;1.593;1593;1248;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1248;243;7.68;5.12;5.31;3.54;37.485;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;1600;1.699;1699;1293;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1293;243;8.192;5.12;5.664;3.54;39.984;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;1700;1.805;1805;1339;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1339;243;8.704;5.12;6.018;3.54;42.483;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;1800;1.912;1912;1385;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1385;243;9.216;5.12;6.372;3.54;44.982;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;1900;2.018;2018;1430;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1430;243;9.728;5.12;6.726;3.54;47.481;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;2000;2.124;2124;1476;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1476;243;10.24;5.12;7.08;3.54;49.98;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;2200;2.336;2336;1567;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1567;243;11.264;5.12;7.788;3.54;54.978;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;2400;2.549;2549;1658;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1658;243;12.288;5.12;8.496;3.54;59.976;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;2600;2.761;2761;1749;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1749;243;13.312;5.12;9.204;3.54;64.974;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;2800;2.974;2974;1840;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1840;243;14.336;5.12;9.912;3.54;69.972;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;3000;3.186;3186;1932;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1932;243;15.36;5.12;10.62;3.54;74.97;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;3200;3.398;3398;2023;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2023;243;16.384;5.12;11.328;3.54;79.968;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;3400;3.611;3611;2114;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2114;243;17.408;5.12;12.036;3.54;84.966;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;3600;3.823;3823;2205;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2205;243;18.432;5.12;12.744;3.54;89.964;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;3800;4.036;4036;2296;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2296;243;19.456;5.12;13.452;3.54;94.962;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;4000;4.248;4248;2387;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2387;243;20.48;5.12;14.16;3.54;99.96;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;4200;4.46;4460;2478;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2478;243;21.504;5.12;14.868;3.54;104.958;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;4400;4.673;4673;2570;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2570;243;22.528;5.12;15.576;3.54;109.956;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;4600;4.885;4885;2661;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2661;243;23.552;5.12;16.284;3.54;114.954;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH28/28283;4800;5.098;5098;2752;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2752;243;24.576;5.12;16.992;3.54;119.952;24.99;12;91;1062;;;;;;NHLLH;;;
NHLLH35/07354;400;0.347;347;793;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;793;314;1;2.5;1.772;4.43;8.78;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;500;0.434;434;838;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;838;314;1.25;2.5;2.215;4.43;10.975;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;600;0.521;521;883;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;883;314;1.5;2.5;2.658;4.43;13.17;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;700;0.608;608;928;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;928;314;1.75;2.5;3.101;4.43;15.365;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;800;0.694;694;973;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;973;314;2;2.5;3.544;4.43;17.56;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;900;0.781;781;1018;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1018;314;2.25;2.5;3.987;4.43;19.755;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;1000;0.868;868;1063;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1063;314;2.5;2.5;4.43;4.43;21.95;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;1100;0.955;955;1108;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1108;314;2.75;2.5;4.873;4.43;24.145;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;1200;1.042;1042;1153;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1153;314;3;2.5;5.316;4.43;26.34;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;1300;1.128;1128;1198;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1198;314;3.25;2.5;5.759;4.43;28.535;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;1400;1.215;1215;1243;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1243;314;3.5;2.5;6.202;4.43;30.73;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;1500;1.302;1302;1288;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1288;314;3.75;2.5;6.645;4.43;32.925;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;1600;1.389;1389;1333;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1333;314;4;2.5;7.088;4.43;35.12;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;1700;1.476;1476;1378;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1378;314;4.25;2.5;7.531;4.43;37.315;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;1800;1.562;1562;1423;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1423;314;4.5;2.5;7.974;4.43;39.51;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;1900;1.649;1649;1468;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1468;314;4.75;2.5;8.417;4.43;41.705;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;2000;1.736;1736;1513;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1513;314;5;2.5;8.86;4.43;43.9;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;2200;1.91;1910;1603;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1603;314;5.5;2.5;9.746;4.43;48.29;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;2400;2.083;2083;1693;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1693;314;6;2.5;10.632;4.43;52.68;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;2600;2.257;2257;1783;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1783;314;6.5;2.5;11.518;4.43;57.07;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;2800;2.43;2430;1873;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1873;314;7;2.5;12.404;4.43;61.46;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;3000;2.604;2604;1963;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1963;314;7.5;2.5;13.29;4.43;65.85;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;3200;2.778;2778;2053;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2053;314;8;2.5;14.176;4.43;70.24;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;3400;2.951;2951;2143;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2143;314;8.5;2.5;15.062;4.43;74.63;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;3600;3.125;3125;2233;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2233;314;9;2.5;15.948;4.43;79.02;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;3800;3.298;3298;2323;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2323;314;9.5;2.5;16.834;4.43;83.41;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;4000;3.472;3472;2413;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2413;314;10;2.5;17.72;4.43;87.8;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;4200;3.646;3646;2503;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2503;314;10.5;2.5;18.606;4.43;92.19;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;4400;3.819;3819;2593;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2593;314;11;2.5;19.492;4.43;96.58;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;4600;3.993;3993;2683;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2683;314;11.5;2.5;20.378;4.43;100.97;21.95;18;75;868;;;;;;NHLLH;;;
NHLLH35/07354;4800;4.166;4166;2773;NHLLH35/07;92;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2773;314;12;2.5;21.264;4.43;105.36;21.95;18;75;868;;;;;;NHLLH;;;
